Nombre de bornes disponibles;Nombre vélo en PARK+;Nombres de bornes en station;PARK + activation;densityLevel;Achat possible en station (CB);Description station;maxBikeOverflow;Etat du Totem;nbFreeDock;Nombre de vélo mécanique;PARK +;nbDock;Nombre vélo électrique;Nombre vélo en PARK+;Code de la station;Nom de la station;Etat des stations;Type de stations;geo;duedate
15;0;20;no;0;no;"{""code"": ""31026"", ""name"": ""Demi-Lune - Aristide Briand"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1554674400, ""gps"": {""latitude"": 48.87626381919953, ""longitude"": 2.4562818557024}}";0;yes;0;2;no;0;0;0;31026;Demi-Lune - Aristide Briand;Operative;yes;6864164.12719,660120.735985;2019-04-07
0;0;0;no;1;no;"{""code"": ""7024"", ""name"": ""Rapp - Place du Général Gouraud"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1563156000, ""gps"": {""latitude"": 48.85810288510693, ""longitude"": 2.300407290458679}}";31;yes;22;8;no;31;1;0;7024;Rapp - Place du Général Gouraud;Operative;yes;6862234.78888,648670.416726;2019-07-15
21;0;35;no;0;no;"{""code"": ""12129"", ""name"": ""Bois de Vincennes - Porte Jaune"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555279200, ""gps"": {""latitude"": 48.838751246689455, ""longitude"": 2.4605489149689674}}";0;yes;0;7;no;0;7;0;12129;Bois de Vincennes - Porte Jaune;Operative;yes;6859990.86345,660405.204141;2019-04-14
48;0;53;no;1;yes;"{""code"": ""17001"", ""name"": ""Guy Môquet - Saint-Ouen"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555275540, ""gps"": {""latitude"": 48.892777719023975, ""longitude"": 2.3270335793495183}}";0;yes;0;4;no;0;1;0;17001;Guy Môquet - Saint-Ouen;Operative;yes;6866073.40412,650656.817576;2019-04-14
26;0;28;no;1;no;"{""code"": ""19113"", ""name"": ""Pré Saint-Gervais - Lilas"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1556830740, ""gps"": {""latitude"": 48.87787062698808, ""longitude"": 2.39590734243393}}";28;yes;0;1;no;0;1;0;19113;Pré Saint-Gervais - Lilas;Operative;yes;6864374.97874,655693.987775;2019-05-02
17;0;17;no;1;yes;"{""code"": ""9016"", ""name"": ""Choron - Martyrs"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1514541535, ""gps"": {""latitude"": 48.877851443502536, ""longitude"": 2.3396701365709305}}";17;yes;0;0;no;0;0;0;9016;Choron - Martyrs;Operative;yes;6864405.86923,651569.452465;2017-12-29
20;0;25;no;1;yes;"{""code"": ""10039"", ""name"": ""Sambre et Meuse - Villette"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1519776000, ""gps"": {""latitude"": 48.87440566621717, ""longitude"": 2.373807237995119}}";25;yes;0;2;no;0;2;0;10039;Sambre et Meuse - Villette;Operative;yes;6864002.32493,654070.076127;2018-02-28
24;0;60;no;1;no;"{""code"": ""35004"", ""name"": ""Place du Président Salvador Allende"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1531087236, ""gps"": {""latitude"": 48.897307310356055, ""longitude"": 2.40079153681279}}";0;yes;0;16;no;0;18;0;35004;Place du Président Salvador Allende;Operative;yes;6866533.50998,656068.603789;2018-07-08
0;0;0;no;1;no;"{""code"": ""19036"", ""name"": ""Hôpital Robert Debré"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1561873208, ""gps"": {""latitude"": 48.87956876386225, ""longitude"": 2.4012206902213995}}";0;yes;30;0;no;33;3;0;19036;Hôpital Robert Debré;Operative;no;6864560.83322,656085.109417;2019-06-30
28;0;30;no;1;yes;"{""code"": ""33104"", ""name"": ""Square Edmond Pépin"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561877689, ""gps"": {""latitude"": 48.88365620689917, ""longitude"": 2.4033531546592717}}";0;yes;0;0;no;0;2;0;33104;Square Edmond Pépin;Operative;yes;6865014.14995,656244.937167;2019-06-30
0;0;1;no;1;yes;"{""code"": ""22010"", ""name"": ""Charles de Gaulle - Louis-Philippe"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1530828000, ""gps"": {""latitude"": 48.88162131114395, ""longitude"": 2.2712830090406526}}";0;yes;5;12;no;27;11;0;22010;Charles de Gaulle - Louis-Philippe;Operative;yes;6864869.16686,646557.742326;2018-07-05
14;0;15;no;1;no;"{""code"": ""8011"", ""name"": ""Clapeyron - Moscou"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1525039200, ""gps"": {""latitude"": 48.88078819514121, ""longitude"": 2.324815057218075}}";15;yes;0;1;no;0;0;0;8011;Clapeyron - Moscou;Operative;yes;6864741.62978,650482.755493;2018-04-29
23;0;28;no;1;yes;"{""code"": ""13021"", ""name"": ""Boussingault - Tolbiac"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561845600, ""gps"": {""latitude"": 48.82603516605852, ""longitude"": 2.342176808004326}}";29;yes;0;4;no;0;1;0;13021;Boussingault - Tolbiac;Operative;yes;6858642.84691,651705.295801;2019-06-29
10;0;43;no;1;yes;"{""code"": ""13020"", ""name"": ""Paul Klee - Place Augusta Holmes"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1531260031, ""gps"": {""latitude"": 48.838946417408025, ""longitude"": 2.3704235663952966}}";0;yes;0;16;no;0;17;0;13020;Paul Klee - Place Augusta Holmes;Operative;yes;6860061.53176,653790.459389;2018-07-10
4;0;67;no;1;yes;"{""code"": ""8004"", ""name"": ""Malesherbes - Place de la Madeleine"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557615540, ""gps"": {""latitude"": 48.87040602848252, ""longitude"": 2.323243509807989}}";0;yes;0;41;no;0;22;0;8004;Malesherbes - Place de la Madeleine;Operative;yes;6863588.19386,650357.608584;2019-05-11
34;0;39;no;1;yes;"{""code"": ""11031"", ""name"": ""Jacquard - Ternaux "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522879243, ""gps"": {""latitude"": 48.8646605, ""longitude"": 2.373162}}";11;yes;0;1;no;0;4;0;11031;Jacquard - Ternaux;Operative;yes;6862919.10804,654014.148066;2018-04-04
24;0;31;no;1;no;"{""code"": ""19124"", ""name"": ""Alexander Fleming - Belvédère"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1514454734, ""gps"": {""latitude"": 48.88179064200294, ""longitude"": 2.4030599377642674}}";31;yes;0;6;no;0;1;0;19124;Alexander Fleming - Belvédère;Operative;yes;6864806.87198,656221.866295;2017-12-28
6;0;18;no;1;no;"{""code"": ""35011"", ""name"": ""Honoré d'Estienne d'Ovres - Grilles"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1546383562, ""gps"": {""latitude"": 48.89056394743836, ""longitude"": 2.4064831843792427}}";0;yes;0;6;no;0;6;0;35011;Honoré d'Estienne d'Ovres - Grilles;Operative;yes;6865780.5259,656480.246918;2019-01-01
26;0;38;no;1;yes;"{""code"": ""14113"", ""name"": ""Santé - Arago"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1531173612, ""gps"": {""latitude"": 48.83507657562064, ""longitude"": 2.3415737262044938}}";0;yes;0;9;no;0;3;0;14113;Santé - Arago;Operative;yes;6859648.51717,651669.403883;2018-07-09
9;1;19;no;0;no;"{""code"": ""35015"", ""name"": ""Averroès - Aimé Césaire"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1566856800, ""gps"": {""latitude"": 48.91405323432864, ""longitude"": 2.412636950612068}}";0;yes;0;5;no;0;5;1;35015;Averroès - Aimé Césaire;Operative;yes;6868389.07958,656950.894043;2019-08-26
11;0;35;no;1;no;"{""code"": ""32021"", ""name"": ""Place du Front Populaire - George Sand"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561327200, ""gps"": {""latitude"": 48.90680713698062, ""longitude"": 2.364541214992642}}";0;yes;0;3;no;0;21;0;32021;Place du Front Populaire - George Sand;Operative;yes;6867610.63092,653419.44252;2019-06-23
2;0;20;no;1;no;"{""code"": ""9036"", ""name"": ""Athènes - Clichy"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1511866566, ""gps"": {""latitude"": 48.878113787876, ""longitude"": 2.32956021945824}}";20;yes;0;10;no;0;8;0;9036;Athènes - Clichy;Operative;yes;6864441.28837,650828.226575;2017-11-28
34;0;38;no;1;yes;"{""code"": ""15019"", ""name"": ""Paul Barruel - Vaugirard"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1542041940, ""gps"": {""latitude"": 48.84014918546239, ""longitude"": 2.3044332861900334}}";0;yes;1;1;no;1;3;0;15019;Paul Barruel - Vaugirard;Operative;yes;6860235.9083,648948.213792;2018-11-12
0;0;0;no;1;yes;"{""code"": ""16007"", ""name"": ""Longchamp - Place d'Iéna"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.86491723343388, ""longitude"": 2.2926748171448708}}";40;yes;20;6;no;40;14;0;16007;Longchamp - Place d'Iéna;Operative;yes;6862997.53766,648109.882509;2018-10-30
5;0;51;no;1;yes;"{""code"": ""15125"", ""name"": ""Parc Suzanne Lenglen"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561871643, ""gps"": {""latitude"": 48.833250690537874, ""longitude"": 2.2765403240919113}}";0;yes;1;33;no;2;14;0;15125;Parc Suzanne Lenglen;Operative;yes;6859487.27123,646894.011461;2019-06-30
29;0;31;no;1;yes;"{""code"": ""10110"", ""name"": ""Louis Blanc - Jemmapes"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1519776000, ""gps"": {""latitude"": 48.879330755297346, ""longitude"": 2.368448562920093}}";31;yes;0;0;no;0;2;0;10110;Louis Blanc - Jemmapes;Operative;yes;6864553.0931,653681.417078;2018-02-28
0;0;0;no;1;no;"{""code"": ""15060"", ""name"": ""Place de la Montagne du Goulet"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1516834859, ""gps"": {""latitude"": 48.8443415, ""longitude"": 2.2773844}}";21;yes;1;16;no;22;5;0;15060;Place de la Montagne du Goulet;Operative;no;6860719.87524,646967.25516;2018-01-24
0;0;0;no;1;yes;"{""code"": ""8013"", ""name"": ""Marignan - Champs-Elysées"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1563163200, ""gps"": {""latitude"": 48.869495661232406, ""longitude"": 2.306613813900307}}";35;yes;10;17;no;35;8;0;8013;Marignan - Champs-Elysées;Operative;yes;6863497.5515,649136.905873;2019-07-15
17;0;49;no;1;yes;"{""code"": ""12006"", ""name"": ""Gare de Lyon - Van Gogh"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555192800, ""gps"": {""latitude"": 48.8438397856433, ""longitude"": 2.370445024035681}}";0;yes;3;22;no;3;10;0;12006;Gare de Lyon - Van Gogh;Operative;yes;6860605.61262,653796.37236;2019-04-13
23;0;30;no;1;no;"{""code"": ""15131"", ""name"": ""Charles Lecocq - Lecourbe"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1565301600, ""gps"": {""latitude"": 48.84044, ""longitude"": 2.294867}}";0;yes;0;5;no;0;2;0;15131;Charles Lecocq - Lecourbe;Operative;yes;6860274.47111,648246.394339;2019-08-08
22;0;26;no;1;no;"{""code"": ""10037"", ""name"": ""Quai de Valmy"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1556748000, ""gps"": {""latitude"": 48.88126951579429, ""longitude"": 2.368186041712761}}";0;yes;0;0;no;0;4;0;10037;Quai de Valmy;Operative;yes;6864768.82534,653663.888909;2019-05-01
29;0;34;no;1;yes;"{""code"": ""13010"", ""name"": ""Place d'Italie - Vincent Auriol"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1587589200, ""gps"": {""latitude"": 48.83148187446674, ""longitude"": 2.356755029231863}}";0;yes;4;4;no;6;3;0;13010;Place d'Italie - Vincent Auriol;Operative;yes;6859239.64105,652780.479139;2020-04-22
14;0;15;no;1;no;"{""code"": ""20002"", ""name"": ""Square de la rue Pixérécourt"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1554328812, ""gps"": {""latitude"": 48.8736824, ""longitude"": 2.3960278}}";0;yes;0;0;no;0;1;0;20002;Square de la rue Pixérécourt;Operative;yes;6863909.20675,655699.260158;2019-04-03
24;0;30;no;1;yes;"{""code"": ""5029"", ""name"": ""Georges Bernanos - Port Royal"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1579730400, ""gps"": {""latitude"": 48.84014521347377, ""longitude"": 2.3373574018478394}}";30;yes;0;2;no;0;4;0;5029;Georges Bernanos - Port Royal;Operative;yes;6860214.68393,651364.649003;2020-01-22
13;0;27;no;1;yes;"{""code"": ""12150"", ""name"": ""Bastille - Quai de la Rapée"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1554674400, ""gps"": {""latitude"": 48.84682410855044, ""longitude"": 2.366936467587948}}";0;yes;0;11;no;0;3;0;12150;Bastille - Quai de la Rapée;Operative;yes;6860939.49912,653541.542038;2019-04-07
18;0;24;no;1;yes;"{""code"": ""16014"", ""name"": ""Eylau - Trocadéro"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1563163200, ""gps"": {""latitude"": 48.863354122370744, ""longitude"": 2.2864209115505223}}";0;yes;0;1;no;0;5;0;16014;Eylau - Trocadéro;Operative;yes;6862827.86134,647649.531167;2019-07-15
50;0;60;no;1;yes;"{""code"": ""13515"", ""name"": ""Auguste Blanqui - Glacière"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1559682000, ""gps"": {""latitude"": 48.831151602964354, ""longitude"": 2.3438221961259837}}";0;yes;0;6;no;0;4;0;13515;Auguste Blanqui - Glacière;Operative;yes;6859210.73018,651830.818292;2019-06-04
9;0;15;no;1;no;"{""code"": ""13027"", ""name"": ""Mazagran - Pierre de Coubertin"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557180000, ""gps"": {""latitude"": 48.816218640260445, ""longitude"": 2.344226874411106}}";0;yes;0;2;no;0;4;0;13027;Mazagran - Pierre de Coubertin;Operative;yes;6857550.11859,651846.735097;2019-05-06
25;0;28;no;1;yes;"{""code"": ""13048"", ""name"": ""Wurtz - Tolbiac"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517356800, ""gps"": {""latitude"": 48.82631195621006, ""longitude"": 2.344585955142975}}";28;yes;0;3;no;0;0;0;13048;Wurtz - Tolbiac;Operative;yes;6858672.15192,651882.416975;2018-01-31
0;0;0;no;1;yes;"{""code"": ""41210"", ""name"": ""Hôtel de ville de Fontenay-sous-Bois"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.84949749106274, ""longitude"": 2.4750164151191716}}";0;yes;14;0;no;20;6;0;41210;Hôtel de ville de Fontenay-sous-Bois;Operative;no;6861178.59516,661475.022644;2018-10-30
33;0;37;no;1;yes;"{""code"": ""17029"", ""name"": ""Pierre Demours - Laugier"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517526045, ""gps"": {""latitude"": 48.8813072, ""longitude"": 2.294846}}";37;yes;0;0;no;0;4;0;17029;Pierre Demours - Laugier;Operative;yes;6864818.55013,648285.433759;2018-02-01
17;0;18;no;1;no;"{""code"": ""13039"", ""name"": ""Ivry - Simone Weil"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.823283932030755, ""longitude"": 2.3659095168113713}}";0;yes;0;0;no;0;0;0;13039;Ivry - Simone Weil;Operative;yes;6858322.68855,653445.160083;2018-10-30
40;0;48;no;1;yes;"{""code"": ""10004"", ""name"": ""Metz - Faubourg Saint-Denis"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543615140, ""gps"": {""latitude"": 48.870893, ""longitude"": 2.353521}}";0;yes;0;2;no;0;6;0;10004;Metz - Faubourg Saint-Denis;Operative;yes;6863623.73237,652578.958057;2018-11-30
0;0;0;no;1;no;"{""code"": ""19025"", ""name"": ""Botzaris - Crimée"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.87959698690176, ""longitude"": 2.3887913337477067}}";0;yes;19;1;no;21;1;0;19025;Botzaris - Crimée;Operative;no;6864570.95577,655173.57409;2018-10-30
15;0;26;no;1;yes;"{""code"": ""6024"", ""name"": ""Saint-Germain-des-Prés"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1547942400, ""gps"": {""latitude"": 48.85418510815204, ""longitude"": 2.330305874347687}}";25;yes;0;7;no;0;4;0;6024;Saint-Germain-des-Prés;Operative;yes;6861780.14718,650860.347309;2019-01-20
13;0;17;no;1;yes;"{""code"": ""16009"", ""name"": ""Saint-Didier - Raymond Poincaré"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517356800, ""gps"": {""latitude"": 48.86642312020962, ""longitude"": 2.285863497192411}}";17;yes;1;1;no;1;2;0;16009;Saint-Didier - Raymond Poincaré;Operative;yes;6863169.47689,647611.724874;2018-01-31
26;0;38;no;1;no;"{""code"": ""11103"", ""name"": ""Pelée - Alphonse Baudin"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543615140, ""gps"": {""latitude"": 48.8600265, ""longitude"": 2.3710541}}";38;yes;0;6;no;0;6;0;11103;Pelée - Alphonse Baudin;Operative;yes;6862405.07368,653855.40814;2018-11-30
21;0;22;no;1;yes;"{""code"": ""16103"", ""name"": ""Traktir - Foch"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1560463200, ""gps"": {""latitude"": 48.87275533461363, ""longitude"": 2.2915497802487077}}";0;yes;0;1;no;0;0;0;16103;Traktir - Foch;Operative;yes;6863869.80988,648035.170421;2019-06-13
33;0;39;no;1;yes;"{""code"": ""9029"", ""name"": ""Saint-Lazare - Place d'Estienne d'Orves"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1535580046, ""gps"": {""latitude"": 48.8768345, ""longitude"": 2.3329067}}";39;yes;0;3;no;0;3;0;9029;Saint-Lazare - Place d'Estienne d'Orves;Operative;yes;6864296.9616,651072.458416;2018-08-29
1;0;16;no;1;yes;"{""code"": ""21118"", ""name"": ""Neuilly - Petit"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1549494000, ""gps"": {""latitude"": 48.899288035838254, ""longitude"": 2.2966924309730534}}";0;yes;0;10;no;0;5;0;21118;Neuilly - Petit;Operative;yes;6866816.70346,648438.652179;2019-02-06
24;0;28;no;1;no;"{""code"": ""21203"", ""name"": ""Place Jules Ferry"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1539619080, ""gps"": {""latitude"": 48.812107928414775, ""longitude"": 2.325837314128876}}";0;yes;0;1;no;0;3;0;21203;Place Jules Ferry;Operative;yes;6857104.43357,650492.524079;2018-10-15
59;0;69;no;1;yes;"{""code"": ""5034"", ""name"": ""Censier - Santeuil"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1542970740, ""gps"": {""latitude"": 48.840658921385234, ""longitude"": 2.3537524044513702}}";69;yes;0;8;no;0;2;0;5034;Censier - Santeuil;Operative;yes;6860261.82969,652568.417754;2018-11-23
20;0;28;no;1;no;"{""code"": ""21316"", ""name"": ""Cimetière Communal"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1553499600, ""gps"": {""latitude"": 48.81769977392539, ""longitude"": 2.260931208729744}}";0;yes;0;0;no;0;8;0;21316;Cimetière Communal;Operative;yes;6857768.8219,645732.064111;2019-03-25
13;0;31;no;1;yes;"{""code"": ""22013"", ""name"": ""Mairie de Neuilly sur Seine"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543615140, ""gps"": {""latitude"": 48.88494728765838, ""longitude"": 2.2677031159400944}}";0;yes;0;8;no;0;10;0;22013;Mairie de Neuilly sur Seine;Operative;yes;6865241.42074,646298.639396;2018-11-30
14;0;23;no;1;yes;"{""code"": ""11109"", ""name"": ""Pierre Levée - Fontaine Timbaud"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517266815, ""gps"": {""latitude"": 48.86632723374305, ""longitude"": 2.3711163550615306}}";23;yes;0;5;no;0;4;0;11109;Pierre Levée - Fontaine Timbaud;Operative;yes;6863105.62941,653865.555451;2018-01-29
27;0;33;no;1;yes;"{""code"": ""14101"", ""name"": ""Gare Montparnasse - Edgar Quinet"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1546261200, ""gps"": {""latitude"": 48.841487851078895, ""longitude"": 2.3233232282800524}}";33;yes;0;3;no;0;2;0;14101;Gare Montparnasse - Edgar Quinet;Operative;yes;6860372.70654,650335.900376;2018-12-31
23;0;26;no;1;yes;"{""code"": ""7111"", ""name"": ""Ecole Militaire - Place Joffre"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1563156000, ""gps"": {""latitude"": 48.852060203582795, ""longitude"": 2.301799356937409}}";0;yes;0;1;no;0;2;0;7111;Ecole Militaire - Place Joffre;Operative;yes;6861561.996,648766.609787;2019-07-15
20;0;32;no;1;no;"{""code"": ""21115"", ""name"": ""Chancé Milly - Cimetière Communal Sud"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1567116000, ""gps"": {""latitude"": 48.89687189382465, ""longitude"": 2.303922325372696}}";0;yes;0;2;no;0;10;0;21115;Chancé Milly - Cimetière Communal Sud;Operative;yes;6866543.3441,648966.312756;2019-08-29
3;0;3;no;1;no;"{""code"": ""8008"", ""name"": ""Joseph Sansboeuf - Saint Lazare"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522792823, ""gps"": {""latitude"": 48.87531563065266, ""longitude"": 2.3229019716382027}}";18;yes;3;5;no;15;7;0;8008;Joseph Sansboeuf - Saint Lazare;Operative;yes;6864134.31986,650337.237479;2018-04-03
69;0;72;no;1;no;"{""code"": ""18048"", ""name"": ""Porte de la Chapelle"", ""state"": ""Work in progress"", ""type"": ""yes"", ""dueDate"": 1572534154, ""gps"": {""latitude"": 48.89845996601992, ""longitude"": 2.3607194423675537}}";71;yes;0;0;no;0;3;0;18048;Porte de la Chapelle;Work in progress;yes;6866684.72003,653131.789447;2019-10-31
14;0;29;no;1;no;"{""code"": ""21029"", ""name"": ""Cours de l'Ile Seguin - Parc Billancourt"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1552977900, ""gps"": {""latitude"": 48.82714055843935, ""longitude"": 2.234234511852265}}";0;yes;0;7;no;0;8;0;21029;Cours de l'Ile Seguin - Parc Billancourt;Operative;yes;6858837.18758,643782.034162;2019-03-19
